	name	tweet	affiliation	year	month
49442	Claire McCaskill	potential partner kroenke call st louis we've got important info	D	2016	1
49443	US Rep E.B.Johnson	food stamp recipients cause financial crisis recklessness wall street #sotu	D	2016	1
49444	Sen. Debbie Stabenow	automotive women leadership fun daughter-in-law sara join us	D	2016	1
49445	Rep. Marcia L. Fudge	#equalpaycantwait b c many women still earning cents every dollar man makes must fight #equalpay	D	2016	1
49446	Rep. Jared Polis	money ? speech corporations ? people dark money drowning voters ? democracy #citizensunited	D	2016	1
49447	SenateEnergyDems	10am est committee holds hearing near-term outlook #energy commodity #markets watch live	D	2016	1
49448	Bernie Sanders	us needs join rest industrialized world implementing prescription drug policies work everybody ceos	D	2016	1
49449	Rep. Keith Ellison	richest wealthier rest world oxfam says bloomberg business	D	2016	1
49450	Rep. Emanuel Cleaver	remembering fallen blizzard couldn't keep participating announcement #ww1memorial #ww1cc	D	2016	1
49451	Bonnie WatsonColeman	make politics reflect  best us  worst #sotu #lastsotu	D	2016	1
49452	SenateEnergyDems	icymi reax #sotu need reform #coal program	D	2016	1
49453	Rep. Ed Perlmutter	future want within reach happen work together #sotu2016 #sotu	D	2016	1
49454	Senator Jack Reed	ri kids get worldclass care enjoyed meeting chief pediatrician dr dennery discuss work	D	2016	1
49455	Steny Hoyer	congress must act make sure americans access polls #restorethevote	D	2016	1
49456	Senator Patty Murray	murray almost years ago dr king said  everybody great everybody serve  #mlkday	D	2016	1
49457	Adam Schiff	mexican authorities captured fugitive #elchapo today captured twice #mexico extradite us prosecution	D	2016	1
49458	Sen. Debbie Stabenow	congrats anne woiwode retirement amazing leader	D	2016	1
49459	D Wasserman Schultz	islamophobia place america hateful rhetoric harmful country #gopdebate	D	2016	1
49460	Senator Jack Reed	clean water vital health families businesses communities proud delivered 18.2 clean water projects ri	D	2016	1
49461	Rep. Norma Torres	honored join representing us #guatemala inauguration #cambiodegobiernogt	D	2016	1
49462	Carolyn  B. Maloney	gender equality corporate boards til means something change read new gao rpt	D	2016	1
49463	David Cicilline	moment zen chance chat house democratic retreat	D	2016	1
49464	Donald Norcross	#njcounts able plan community efforts help us reduce number homeless individuals statewide	D	2016	1
49465	Sen. Jeanne Shaheen	student wesley stocken  commitment giving fantastic honor well-deserved	D	2016	1
49466	Steve Cohen	#mlkday reminds us fierce urgency address #injustice #inequality #unfairness still work done realize king's dream	D	2016	1
49467	Rep. Zoe Lofgren	... granted temporary protected status humanitarian remedies read	D	2016	1
49468	Richard Blumenthal	pleased attend today's ribbon cutting new combined support maintenance shop #windsorlocks	D	2016	1
49469	Senate Energy GOP	nice recap first hearing via	D	2016	1
49470	Congressman Tim Ryan	it's clear ohio republicans yet prioritizing politics people ashamed	D	2016	1
49471	Bonnie WatsonColeman	spend military next eight nations combined #sotu	D	2016	1
49472	Mark Warner	proud receive honor retailers strong partners efforts protect consumers data breaches	D	2016	1
49473	Rep. Frank Pallone	far many communities across nj us facing #opioidepidemic  today intro  bill take action	D	2016	1
49474	D Wasserman Schultz	must make america safer children #stopgunviolence	D	2016	1
49475	Jim Himes	orange	D	2016	1
49476	Rep. Joe Crowley	#unitedforopportunity includes giving back send thanks troops w #usomoments	D	2016	1
49477	Rep. Frank Pallone	great discussion led rev young central jersey club honoring #mlk legacy agents change	D	2016	1
49478	Luis V. Gutierrez	speaking recent immigration raids separation families house reps	D	2016	1
49479	Jim Himes	first they're illegal they're citizens second anyone us soil protections constitution	D	2016	1
49480	Rep. Nydia Velazquez	small business administration disaster loans reopened businesses renters homeowners impacted #sandy	D	2016	1
49481	Brendan Boyle	looking forward appearing #cnn today wolf blitzer 1pm	D	2016	1
49482	Steny Hoyer	told press oppose partisan iran bill floor wk must hold iran accountable effective way bill 	D	2016	1
49483	Bernie Sanders	serious evils afflict world days youth unemployment loneliness old	D	2016	1
49484	Richard Blumenthal	icymi stood w introduce new legislation #stopgunviolence	D	2016	1
49485	Rep. Keith Ellison	tune tomorrow morning i'll discussing #sotu	D	2016	1
49486	Senator Bob Menendez	congrats well-deserved appointment holocaust memorial council #ushmm	D	2016	1
49487	David Cicilline	great see freedom journey exhibit w president jim vincent today	D	2016	1
49488	Kathleen Rice	live kathleen li aviation enthusiasts introducing long island aviation history act	D	2016	1
49489	Eliot Engel	i'll shortly talking final #sotu address tune	D	2016	1
49490	Bonnie WatsonColeman	another tragedy strikes reliably call moments silence floor #stopgunviolence	D	2016	1
49491	Senator Chris Coons	congress must continue pressure administration enforce #irandeal congress must willing act	D	2016	1
49492	Chuck Schumer	sean great student graduate #inthered learn terrific #sotu guest	D	2016	1
49493	John Lewis	new year let us bring love every challenge seek world peace	D	2016	1
49494	Chuck Schumer	thoughts prayers go annese hutchinson families friends entire community week #oneknight	D	2016	1
49495	Donald Norcross	thanks committing help battle #heroin yesterday participated panel crisis dc	D	2016	1
49496	Rep. Terri A. Sewell	sewell risks dreamland bar-b-que ribs national championship bet clemson congressman	D	2016	1
49497	Rep Cedric Richmond	question taking q's #mckinley hs using #askpotus	D	2016	1
49498	Bonnie WatsonColeman	muslim americans part incredible fabric nation brothers sisters citizens united states #sotu	D	2016	1
49499	Bonnie WatsonColeman	great news #cleanair via court won't block obama carbon rules lawsuit	D	2016	1
49500	Senator Bob Menendez	 rting safety emergency #nj messages storm stay safe warm #wintersafety #winterstormnj #blizzard2016 #readynj	D	2016	1
49501	Bonnie WatsonColeman	... promise year longer hold office  right citizen #sotu #lastsotu	D	2016	1
49502	Rep. Ron Kind	make college affordable every american hardworking student stuck red #sotu	D	2016	1
49503	Donald Norcross	happening fight hour minimum wage #raisethewage	D	2016	1
49504	Brendan Boyle	excellent piece	D	2016	1
49505	Bonnie WatsonColeman	hundreds thousands americans lost brothers sisters buried children #stopgunviolence	D	2016	1
49506	Albio Sires	today recognize tireless work dr martin luther king jr build society fair #mlkday2016	D	2016	1
49507	D Wasserman Schultz	aca upheld certainly highlight year	D	2016	1
49508	Sen. Maria Cantwell	nationally washington 7th installed wind capacity 15th solar power capacity person 25th total solar capacity #cleanenergy	D	2016	1
49509	Luis V. Gutierrez	rt @potus year american lives cut short guns two  thirds suicides many americans lost loved ones	D	2016	1
49510	Ed & Workforce Cmte	chairman #obamacare flawed unworkable harmful disappointed vetoed bill dismantle	D	2016	1
49511	Sen. Maria Cantwell	average amount student debt washington college graduates 24,804 #inthered higher education needs affordable	D	2016	1
49512	Nancy Pelosi	honored meet w king abdullah jordan views sought judgment respected friendship valued	D	2016	1
49513	D Wasserman Schultz	can't wait substance come charleston sunday #demdebate	D	2016	1
49514	Gregory Meeks	today honor life legacy #mlk champion civil rights movement instrumental progress race relations america	D	2016	1
49515	US Rep E.B.Johnson	students good idea app submit #cac2015 1/15 receive recognition #stem #cac15	D	2016	1
49516	Bernie Sanders	many people mistaken impression congress regulates wall street real truth wall street regulates congress	D	2016	1
49517	Steny Hoyer	visited judy center george washington carver elementary highlight importance early childhood education	D	2016	1
49518	Paul Tonko	inspired vision outlined last night's #sotu must build economy works everyone wealthy	D	2016	1
49519	Rep. Pete Aguilar	honored join tribal alliance sovereign indian nations evening celebrate 20th anniversary	D	2016	1
49520	Paul Tonko	rep tonko's full statement announced executive order intent reducing gun violence keeping communities safer	D	2016	1
49521	Carolyn  B. Maloney	 working shine light secret financial deals used launder money read nyt editorial	D	2016	1
49522	Luis V. Gutierrez	raids bring misery #iceraids #immigrationraids #altoredadas #twill #latism	D	2016	1
49523	Rep. Mia Love	president's executive action political posturing moving issue forward	D	2016	1
49524	Linda T. Sánchez	even w strides  seen many #latino community remain uninsured must work spread word coverage options #asegúrate	D	2016	1
49525	Richard Blumenthal	thanks using legal power help break stranglehold gun lobby america must #stopgunviolence	D	2016	1
49526	Rep. Gene Green	#scotus announced today hear #dapa case big impact mixed-status families #keepfamiliestogether	D	2016	1
49527	Kathleen Rice	good friend tireless advocate #ny03 constituents liers wish best w whatever comes next kr	D	2016	1
49528	Rep. Ed Perlmutter	let  go broncos	D	2016	1
49529	Rep. Frank Pallone	icymi veto #aca repeal friday right move   time stop threatening americans healthcare w repeal agenda	D	2016	1
49530	David Cicilline	chiefs running time ...	D	2016	1
49531	Rep. Emanuel Cleaver	you're right gas two bucks gallon  bad #sotu	D	2016	1
49532	Sen. Maria Cantwell	what's #icebreaker key shipping tourism fishing industries arctic integral economy pnw	D	2016	1
49533	Steny Hoyer	read statement today  developments regarding iran	D	2016	1
49534	D Wasserman Schultz	touching article president obama vice president biden's close friendship	D	2016	1
49535	Chellie Pingree	dr king taught peace tolerance respect  message needs heard today ever #mlkday #mepolitics	D	2016	1
49536	Sen Dianne Feinstein	real economic consequences existing wage gap  keep letting women families lose #equalpay	D	2016	1
49537	Rep. Frank Pallone	blizzard #jonas way cautious stay safe weekend important winter safety checklist	D	2016	1
49538	Sen. Maria Cantwell	icebreaker ? uscgc healy soon cantwell talk urgent need fill gaps us icebreaker fleet	D	2016	1
49539	Rep. Ed Perlmutter	#colorado regained spot private sector #aerospace employment see full analysis ?	D	2016	1
49540	US Rep E.B.Johnson	good morning texas	D	2016	1
49541	Eliot Engel	proud stand w colleagues today honor ray pfeifer every 9/11 first responder	D	2016	1
49542	Ed Markey	applaud dc circuit court's decision allow states continue work implementing #cpp litigation continues	D	2016	1
49543	Donald Norcross	dc might still snowed i'm glad could make time sit leg team 	D	2016	1
49544	Rep. Ed Perlmutter	live streaming president obama  final #sotu available ?	D	2016	1
49545	US Rep E.B.Johnson	calls nation offer pre-k future	D	2016	1
49546	Senator Jon Tester	washington politics keeping us getting real solutions across finish line #mtpol	D	2016	1
49547	Bill Keating	happy new year resolve continue work across aisle seek positive solutions people #ma09	D	2016	1
49548	Adam Schiff	house move forward #aumf notwithstanding can't ignore constitutional responsibility	D	2016	1
49549	Brian Higgins	pleased announce support alternative b aka buffalo river plan extending metro dl w terminal	D	2016	1
49550	Jim Himes	lawmakers notch win fight global cyber laws good step forward protecting networks	D	2016	1
49551	Rep. Ed Perlmutter	house dems turned economy around makes feel hopeful american families #thanksobama #lastsotu	D	2016	1
49552	Senator Ben Cardin	attempts attack #cleanwateract threaten drinking water every american marylanders	D	2016	1
49553	Bernie Sanders	today less percent seniors live poverty people insist cutting social security effective	D	2016	1
49554	Richard Blumenthal	joined colleagues discuss commonsense need fund #gunviolence research watch	D	2016	1
49555	Chuck Schumer	thanks work future even brighter #trans athletes dreaming joining #teamusa	D	2016	1
49556	David Cicilline	honored welcome peter carol mckenna capitol guests state union	D	2016	1
49557	Steny Hoyer	disappointed gop passed resolution would undermine clean water rule protects natural water resources	D	2016	1
49558	Rep. Joe Crowley	relieved #iran released americans long overdue i'm thrilled soon reunited families	D	2016	1
49559	Claire McCaskill	first day trial always wondered jurors wonder lawyers thinking #senatorinthebox	D	2016	1
49560	Rep. Zoe Lofgren	central american families fleeing violence pose threat security deserve access counsel full due process b4 deportation	D	2016	1
49561	SenateEnergyDems	there's dramatic decline price pv systems  last years	D	2016	1
49562	Ways and Means Dems	public service meant serving public interest self-interest	D	2016	1
49563	Senator Patty Murray	#seavcar kick go hawks #gohawks	D	2016	1
49564	David Cicilline	absolutely right call pats finally get break #doyourjob	D	2016	1
49565	Mark DeSaulnier	spoke w improving #customerservice mail delivery constituents #ca11	D	2016	1
49566	Steny Hoyer	checked   things every marylander must least  list	D	2016	1
49567	Paul Tonko	climate change one many issues security linked rest world #sotu #sotu2016	D	2016	1
49568	Senator Joe Manchin	happening  talking #talkline listen live	D	2016	1
49569	Sen. Jeanne Shaheen	today honor legacy truly inspirational leader statement martin luther king jr day	D	2016	1
49570	Mark Warner	disappointing making easier people vote partisan issue #votingrights	D	2016	1
49571	US Rep E.B.Johnson	united states america right strongest durable economy world #sotu	D	2016	1
49572	Rep. Brendan Boyle	today honor dr martin luther king jr .. use today opportunity give back #mlkdayofservice	D	2016	1
49573	Gwen Moore	making history w new special teams quality control coach congrats gig kathryn smith	D	2016	1
49574	Linda T. Sánchez	make sure read op-ed good friend #citizensunited ?	D	2016	1
49575	Ed & Workforce Cmte	pres obama   free  #communitycollege plan would drain limited resources programs serve neediest students #lastsotu	D	2016	1
49576	Bernie Sanders	country succeed future cannot continue turn backs entire generation young people	D	2016	1
49577	Rep. Roybal-Allard	i'm reach 7,000 likes facebook help get across line following	D	2016	1
49578	Rep. Emanuel Cleaver	need make easier vote harder #restorethevra #sotu	D	2016	1
49579	Steve Cohen	president obama correctly says reject politics focuses persons race religion.that day long passed america	D	2016	1
49580	Rep. Norma Torres	view outside dc office brrr #openforbusiness #snowzilla	D	2016	1
49581	Senator Jack Reed	hearts go victims #flintwatercrisis need learn lessons flint ensure people protected mistakes repeated	D	2016	1
49582	Paul Tonko	hope hear final #sotu tonight	D	2016	1
49583	Senator Patty Murray	#highered affordability crucial part building economy works wealthiest	D	2016	1
49584	Claire McCaskill	event mt vernon dubuque waterloo tomorrow morning mason city .. hope see	D	2016	1
49585	Amy Klobuchar	good news twin cities office remain accessible public transportation pushed solution	D	2016	1
49586	Amy Klobuchar	eagan firm designed cold-weather underwear keeping players warm sunday advantage we're used cold	D	2016	1
49587	Senator Patty Murray	game onto next round pm #gohawks	D	2016	1
49588	Ways and Means Dems	johnson controls-tyco deal congress needs get sidelines pass legislation end corporate tax inversions	D	2016	1
49589	Mark DeSaulnier	#throwbackthursday yr ago sworn represent #ca11 see accomplished	D	2016	1
49590	Sen Dianne Feinstein	great editorial must expand federal protection california desert #protectcadesert	D	2016	1
49591	Ruben Gallego	agree w nobody fired #lgbt federal contractors shouldn't allowed discriminate #equalityforward	D	2016	1
49592	Rep. Keith Ellison	district court judge michael davis receiving lifetime achievement award governor dayton's council mlk celebration	D	2016	1
49593	Paul Tonko	rep tonko's statement state union	D	2016	1
49594	Senator Joe Manchin	study highlights need opioid prescribing guidelines provide physicians w commonsense guidance	D	2016	1
49595	Bernie Sanders	war drugs failure ruined lives many people	D	2016	1
49596	Ed Markey	#mustread editorial fda needs shift way approaches addiction support nominee	D	2016	1
49597	Senator Ben Cardin	years ago #tbt	D	2016	1
49598	Nancy Pelosi	joining discuss inspiring vision presented last night's #sotu tune live 8: et watch	D	2016	1
49599	Gwen Moore	study finds women received abortions 6x likely achieve positive life plans #turnaways	D	2016	1
49600	Amy Klobuchar	spoke 30th annual mlk jr state celebration must honor dr king's legacy w actions	D	2016	1
49601	Gregory Meeks	joe edwards staff presenting congressional achievement award track field olympic gold medalist bob beamon	D	2016	1
49602	Rep. Diana DeGette	#milehighstadium ready cheer victory #unitedinorange	D	2016	1
49603	Rep. Susan Davis	congress continue push efforts stop human traffickers help survivors #humantraffickingawarenes #endslavery	D	2016	1
49604	Rep. Don Beyer	proud negotiating successful return	D	2016	1
49605	Paul Tonko	progress we've made past years #sotu	D	2016	1
49606	Rep. Hank Johnson	looking forward joining retreat #baltimore #unitedforopportunity wonder going say	D	2016	1
49607	Brendan Boyle	must become national priority new year	D	2016	1
49608	Amy Klobuchar	happy 45th anniversary clean air act groundbreaking legislation greatly improved quality air since first passed	D	2016	1
49609	John Lewis	dr martin luther king jr friend mentor brother represented best us #mlkday	D	2016	1
49610	Gerry Connolly	gave congressional update tonight great q	D	2016	1
49611	Senator Patty Murray	sunday last day enroll #getcovered visit today	D	2016	1
49612	David E. Price	lifetime woman expect earn 700,000 million less man identical work history #equalpay	D	2016	1
49613	Bobby L. Rush	joined leadership announce expansion second chance program	D	2016	1
49614	Kathleen Rice	women #ny04 earn cents every men make that's bad women bad families bad local economy #equalpay	D	2016	1
49615	Bernie Sanders	whenever anybody country killed police custody automatically trigger u attorney general's investigation	D	2016	1
49616	Rep. Emanuel Cleaver	blocked punt safety special teams come big	D	2016	1
49617	Senator Jack Reed	today 150k riers owe 3.6 billion #studentloan debt hurting families students economy must support young ppl	D	2016	1
49618	Dutch Ruppersberger	today last day #md02 high school students enter house app challenge details	D	2016	1
49619	Dutch Ruppersberger	hoping brings isis strategy tomorrow's #sotu want hear	D	2016	1
49620	Senate Energy GOP	chairman ranking member begin floor consideration #bipartisan #energy bill	D	2016	1
49621	Sen Dianne Feinstein	education never important building middle class life  must get student loan debt control #inthered	D	2016	1
49622	Joaquin Castro	joined tens thousands san antonians nation  largest march honoring dr martin luther king jr today	D	2016	1
49623	Richard Blumenthal	discussing historic north #hartford promise zone today	D	2016	1
49624	Nancy Pelosi	fred korematsu day honor hero fought fiercely civil rights equality law truest ideals democracy	D	2016	1
49625	Paul Tonko	 best advice #irs state revenue departments tax industry preventing #idtheft --->	D	2016	1
49626	Kathleen Rice	tremendous honor present pow medals today wwii veterans #ny04 thank service sacrifice kr	D	2016	1
49627	Ed & Workforce Cmte	save date #schoolchoice week kicks 1/24 e w host hearing  expanding educational opportunity school choice  1/26	D	2016	1
49628	Ed & Workforce Cmte	#tbt democrat admits #obamacare discouraging full-time employment	D	2016	1
49629	Rep. Gene Green	repealing #aca would leave million americans uninsured	D	2016	1
49630	Donald Norcross	opening remarks screening w video greeting lawnside #mlkday2016	D	2016	1
49631	Senator Jack Reed	great work volunteers via  beach cleanup nets nearly 20,000 pounds trash 	D	2016	1
49632	Sheila Jackson Lee	support president's plan reduce gun violence work congress needs part #stopgunviolence	D	2016	1
49633	Rep. Susan Davis	honored speak navy league event keeping strong navy-marine corps team caring personnel families	D	2016	1
49634	Eleanor H. Norton	today introduced bill give dc power states grant clemency  home-rule power way #dcstatehood	D	2016	1
49635	Paul Tonko	asked answered #ny20	D	2016	1
49636	Bonnie WatsonColeman	 need reject politics targets people race religion #sotu #thanksobama	D	2016	1
49637	US Rep E.B.Johnson	#stem education help reignite spirit innovation talking #sotu	D	2016	1
49638	Senator Bob Menendez	contento de ver que la corte suprema revisará el caso por #dapa #daca lea mi reacción	D	2016	1
49639	Kathleen Rice	work us craft bipartisan legislative solutions help prevent us losing 30,000 lives year #stopgunviolence	D	2016	1
49640	Senator Patty Murray	one biggest conundrums personal finance gender retirement gap murray bill would help fix	D	2016	1
49641	Al Franken	progressive voice fight back attacks women's rights #imwithher	D	2016	1
49642	Ed Markey	explosions rocked bolyston ran help 1st responders evacuate injured thanks service	D	2016	1
49643	Senator Bob Menendez	react #sotu real progress made  looking forward work ahead	D	2016	1
49644	Linda T. Sánchez	new year #gop republicans start targeting obamacare	D	2016	1
49645	D Wasserman Schultz	came fire crowd great dems tonight's #sotu we're ready #wearedemocrats	D	2016	1
49646	Rep. Keith Ellison	 letter sent director w	D	2016	1
49647	Donald Norcross	great news jbmdl joint base competing military bases new tanker planes via	D	2016	1
49648	Senator Patty Murray	murray obligation care vets helping kids family something must	D	2016	1
49649	Chellie Pingree	editorial speaks truth food throw away could help solve hunger #mepolitics	D	2016	1
49650	Bernie Sanders	american becomes greater nation stand together one people loudly clearly say forms racism bigotry	D	2016	1
49651	Michael F. Bennet	truest way honor dr king today recommit values unite tackle pressing issues time	D	2016	1
49652	Rep. Emanuel Cleaver	defense defense defense rolling #kcvshou	D	2016	1
49653	Sandy Levin	i'm pleased learn invited resiliant troy syrian #refugee guest #sotu tomorrow -->	D	2016	1
49654	Paul Tonko	women today breadwinners caregivers fair pay critical making ends meet putting food table #equalpaycantwait	D	2016	1
49655	Richard Blumenthal	america  greatest resource always next generation  that's i'm fighting college affordability	D	2016	1
49656	Steve Cohen	barriers voting unacceptable voices must heard #restorationtuesday #restorethevote	D	2016	1
49657	Donald Norcross	preview tomorrow night's #stou	D	2016	1
49658	Adam Schiff	spirit discovery dna ... past seven years  nurtured spirit #sotu	D	2016	1
49659	Ed Markey	look forward working w address heroin rx drug epidemic congress must pass legislation stem ever rising tide #sotu	D	2016	1
49660	Bernie Sanders	must make easier import lower-cost drugs americans live fear go bankrupt get sick	D	2016	1
49661	Rep. Hank Johnson	need protections safer communities corporate welfare deregulation strong take #deregulation	D	2016	1
49662	Paul Tonko	 new year celebrating old toxic attacks women  access health care #standwithpp	D	2016	1
49663	David Cicilline	world famous dorian great ri icon salutes thx goldman family letting	D	2016	1
49664	Steny Hoyer	275k private sector jobs added dec marking consecutive months private sector job growth #jobsreport	D	2016	1
49665	Ed & Workforce Cmte	working solutions help grow economy provide opportunities success americans deserve	D	2016	1
49666	Paul Tonko	able #talkpay problem workers especially women  ask #equalpay	D	2016	1
49667	Bernie Sanders	ready radical idea going create economy works middle class billionaire class	D	2016	1
49668	Donald Norcross	gloucester co board chosen freeholders assembled reorganization meeting	D	2016	1
49669	D Wasserman Schultz	shameful lack leadership michigan's republican governor	D	2016	1
49670	Donald Norcross	remembering special way u #military came attack #afghanistan keeping family prayers	D	2016	1
49671	Rep. Gene Green	#delorean going #backtothefuture thanks low volume motor vehicle act adding jobs #tx29	D	2016	1
49672	Adam Schiff	inspiring tribute #holocaustmemorialday bravery face darkest evils	D	2016	1
49673	Ed Markey	aug let consumers use better cheaper cable boxes cites set-top box study w	D	2016	1
49674	Brian Higgins	w announcing award winning hamlin park students going sostem event dc	D	2016	1
49675	D Wasserman Schultz	marco rubio extreme presidency #roe43 #7in10forroe	D	2016	1
49676	Senator Ben Cardin	w asking simple congress blocking #cdc research #gunviolence	D	2016	1
49677	US Rep E.B.Johnson	good morning texas	D	2016	1
49678	Senator Joe Manchin	follow visit real-time info road conditions like live footage accident reports #winterstormjonas	D	2016	1
