	name	tweet	affiliation	year	month
24931	SenateEnergyDems	read statement port port angeles grant award	D	2015	7
24932	Earl Blumenauer	finally south carolina lowers confederate flag era ends	D	2015	7
24933	Rep. Don Beyer	plan vote support #irandeal urge colleagues thank	D	2015	7
24934	Bernie Sanders	view invest trillion rebuilding infrastructure next five years	D	2015	7
24935	Senator Patty Murray	murray #gop wants take away basic protection they'll answer millions working #overtime w receiving extra pay	D	2015	7
24936	Rep. Frank Pallone	thoughts prayers families friends marines lost lives #chattanooga	D	2015	7
24937	Carolyn  B. Maloney	breakdown #nics bkgrnd checks allowed dylan roof buy gun must investigate	D	2015	7
24938	Senator Patty Murray	 long yrs workers across country truth americans wages stagnant decades murray	D	2015	7
24939	SenateEnergyDems	latest strategic petroleum reserve us important federal energy security asset	D	2015	7
24940	Ed Markey	congrats men women mission making hard work sending spacecraft pluto look easy #plutoflyby	D	2015	7
24941	Rep. Rick Larsen	i'm working improve #railsafety local communities ensuring leaders first responders training info need	D	2015	7
24942	Rep. Don Beyer	last question working hard make sure federal employees aren't piggy bank solving budget problems	D	2015	7
24943	Rep. Ted Lieu	thanks reporting opm breach thought might interest	D	2015	7
24944	Adam Schiff	intelligence community already taking steps address new vulnerabilities posed compromise data #opmhack	D	2015	7
24945	Rep. Diana DeGette	regulated #marijuana sales course bring 38million school construction that's big news students	D	2015	7
24946	Rep. Marcia L. Fudge	new proposal would guarantee #overtime pay eligible salaried workers earning less 50,440 victory #oh11 families	D	2015	7
24947	Senator Patty Murray	many women saving future  option  time #raisethewage	D	2015	7
24948	D Wasserman Schultz	want surprised i'm	D	2015	7
24949	Sen Dianne Feinstein	2,000 unaccredited schools receiving gi benefits according new report intent program	D	2015	7
24950	Bonnie WatsonColeman	oversight hearing spent lot time new jersey particularly alternatives incarceration	D	2015	7
24951	D Wasserman Schultz	would love hear bush rubio square lack climate change beliefs extreme drought florida	D	2015	7
24952	Donald Norcross	live #periscope happening rep donald norcross talking military veterans issues wibg-am	D	2015	7
24953	Steve Cohen	 #overtime rule =p ositive step  help ensure #memphis workers receive fair compensation hard work	D	2015	7
24954	Jose E. Serrano	como siempre gran entrevista con por thank	D	2015	7
24955	Rep. Susan Davis	sat week w #gels2015 high schoolers talk need #actonclimate kids know stuff	D	2015	7
24956	Bernie Sanders	simple truth working people cannot survive federal minimum wage 7.25 hour	D	2015	7
24957	Rep. Ted Lieu	statement #opm director archuleta's resignation #opmhack	D	2015	7
24958	Brendan Boyle	looking forward town hall meeting climate change tonight jenkintown	D	2015	7
24959	Rep. Terri A. Sewell	vivian malone jones first african american graduate university alabama born today	D	2015	7
24960	Nita Lowey	new city support rockland  food recovery program improve food purchase consumption efficiency	D	2015	7
24961	Paul Tonko	need robust long-term highway bill creates good-paying jobs rebuilding america urge support #growamerica act	D	2015	7
24962	Rep. Ted Lieu	one day left submit photos #myca33 photo contest	D	2015	7
24963	Senate Energy GOP	u spr #oil sale strategic review would mistake via	D	2015	7
24964	Brendan Boyle	standing overworked underpaid right thing let's #fixovertime hard-working americans	D	2015	7
24965	Senator Patty Murray	#lgbt students report harassed sexual gender identity #fixnclb #snda	D	2015	7
24966	Senate Energy GOP	tribe community thanks resolution supporting life-saving road #kingcove	D	2015	7
24967	Rep.Grace Napolitano	reminder free veterans forum tomorrow azusa please share veterans know	D	2015	7
24968	Amy Klobuchar	glad voted end discrimination based sexual orientation proud steps nation taken toward greater equality	D	2015	7
24969	Earl Blumenauer	neurological disorders diseases impact every community must find cures pacificnw leading way	D	2015	7
24970	Rep. Ted Lieu	reservist honored lead bipartisan congressional delegation langley afb today	D	2015	7
24971	Joaquin Castro	co-hosted working dinner w us officials central american leaders discuss reforms underway region	D	2015	7
24972	Earl Blumenauer	house republicans bring vote support #confederateflag shameful wrong #takeitdown	D	2015	7
24973	Senate Energy GOP	#tbt u needs end ban crude #oil #exports	D	2015	7
24974	Chuck Schumer	homer ny native francis bicknell carpenter's famous painting hangs u capitol #nytownoftheday	D	2015	7
24975	Senator Joe Manchin	morning  tune 7:30	D	2015	7
24976	Senator Bob Menendez	asking qs hearing stream must focus eliminating  limiting  #iran's nuclear weapons threat	D	2015	7
24977	David Cicilline	early work state legislature inspired sandy	D	2015	7
24978	Rep. Ted Lieu	must #actonclimate images show coastal cities look like sea-levels rise via	D	2015	7
24979	D Wasserman Schultz	medicare medicaid promises america must keep thoughts #medicareat50 #medicaidat50	D	2015	7
24980	Rep. Frank Pallone	germany grad scored 1st goal next stop world cup final	D	2015	7
24981	Donald Norcross	hello collingswood constituents let team know service	D	2015	7
24982	Earl Blumenauer	strong presentation hillary clinton house dem caucus w spirited support nuclear agreement iran	D	2015	7
24983	Paul Tonko	represents vital pillar us competitiveness support workers small biz #exim4jobs	D	2015	7
24984	Rep. Diana DeGette	excited represent another years let  make year #unitedinblue	D	2015	7
24985	SenateEnergyDems	#energy storage key bolstering resilience integrating diverse resources	D	2015	7
24986	Rep. Frank Pallone	kicked summer food service program called reauthorization #childnutrition legislation	D	2015	7
24987	G. K. Butterfield	today condemned amendment would allow display sale confederate battle flag fed property watch	D	2015	7
24988	Rep. Marcia L. Fudge	#hr5 focuses math reading assessments w providing support literacy stem subjects provide well-rounded curriculum	D	2015	7
24989	Senator Jeff Merkley	great tonight talk #equalityact  it's time move #equalityforward	D	2015	7
24990	Rep. Keith Ellison	reading quran ground headscarves hymens whole new mind daniel pink	D	2015	7
24991	Rep. Kurt Schrader	thank oregon cherry growers great tour today #cherrycity #hardhatzone	D	2015	7
24992	Bonnie WatsonColeman	couldn't agree w open oversight hearing criminal justice reform watch online	D	2015	7
24993	Kathleen Rice	inspiring meeting today w members #ny04 great see young men women fighting #reprorights	D	2015	7
24994	Rep. Susan Davis	secretary clinton got memo wearing purple meeting house democrats today	D	2015	7
24995	Brendan Boyle	#doddfrank act protects hard-working americans unfair deceptive practices led economic crisis	D	2015	7
24996	Claire McCaskill	democratic senate cloakroom pres george h w bush we're signing baseball get well 	D	2015	7
24997	Jackie Speier	hidden gems #sanfrancisco maybe worth exploring weekend #travel #bayarea	D	2015	7
24998	Steve Cohen	fed #minimumwage stuck 7.25 six years today rt agree it's time #raisethewage hard-working americans	D	2015	7
24999	Richard Blumenthal	need robust enduring investment infrastructure showings report unacceptable	D	2015	7
25000	Jackie Speier	rt president obama announces u embassy reopen cuba half-century diplomatic deep freeze	D	2015	7
25001	Senator Patty Murray	planned parenthood attacks would serious damage many patients seeking preventive care via	D	2015	7
25002	Ben Ray Lujan	house dems revamping #makeitinamerica jobs plan important part #miiawhatsnext skills training education	D	2015	7
25003	Rep. Stephen Lynch	stopped alavi family #milton #whitehousetour photo outside blue room	D	2015	7
25004	Sheila Jackson Lee	tune committee homeland security hearing happening live	D	2015	7
25005	Brian Higgins	pleased office could attend event honoring paul gromosiak longtime niagara falls historian community champion	D	2015	7
25006	Brian Higgins	honored join delegation members jordan iraq kuwait turkey meet world leaders american service members	D	2015	7
25007	Senate Ag Democrats	agreed child go hungry find sites community	D	2015	7
25008	JEC Democrats	... almost state-level efforts dynamically score tax policies abandoned #dynamicscoring	D	2015	7
25009	Senator Joe Manchin	proud intro miners protection act today protect retired miners  hard-earned pensions health benefits	D	2015	7
25010	Armed Services	live full committee hearing potential implications region iran deal watch #irandeal	D	2015	7
25011	Ways and Means Dems	#socialsecurity benefits accused felons tapped senate highway deal cq's	D	2015	7
25012	Rep. Emanuel Cleaver	great hear receiving grant children's hospitals graduate medical education payment program 1.9 million	D	2015	7
25013	Rep. Debbie Dingell	honor welcome excellency hunaina sultan al mughairy ambassador oman office today	D	2015	7
25014	Debbie Stabenow	gender card talking maybe card women show pay ¢ dollar gas groceries	D	2015	7
25015	Rep. Rick Larsen	join coffee #everett's july discuss issues important #commcoffee2015	D	2015	7
25016	Nancy Pelosi	rt agree it's inexcusable left town without acting #restorethevra	D	2015	7
25017	Senator Patty Murray	editorial commends murray bipartisan fix every child achieves act #fixnclb	D	2015	7
25018	Senate Energy GOP	chairman advances legislation critical future #alaska #energy #revenueshareing #oil #crudeoil	D	2015	7
25019	Sen. Jeanne Shaheen	deeply saddened tragic brutal killing marines tn thoughts prayers w families chattanooga community	D	2015	7
25020	Sheila Jackson Lee	check livestream event #nanclp15	D	2015	7
25021	Al Franken	sweet potato taco commanding lead right vote food think al eat	D	2015	7
25022	Paul Tonko	states person legally fired sexual orientation identity #equalityforward	D	2015	7
25023	Rep. Debbie Dingell	starting day 4,000 followers hope you're practicing reading mean tweets	D	2015	7
25024	Rep. Debbie Dingell	best colleagues could ask	D	2015	7
25025	Ed Markey	consumers range choices video set-top boxes mobile phones	D	2015	7
25026	Amy Klobuchar	terrible storms last night knocked trees cut power thousands	D	2015	7
25027	Rep. Nydia Velazquez	congatulations usa women's soccer team made us proud #worldcupfinal	D	2015	7
25028	Rep. Debbie Dingell	much fun i'll back tomorrow	D	2015	7
25029	Brendan Boyle	speech floor #saynotooreo	D	2015	7
25030	Sheila Jackson Lee	thoughts prayers get well soon fellow houstonians	D	2015	7
25031	Gregory Meeks	pictures #africa trip view album	D	2015	7
25032	Rep. Frank Pallone	called release jonathan pollard served sufficient time crimes pleased president granting clemency	D	2015	7
25033	D Wasserman Schultz	great question senator reid	D	2015	7
25034	Sen. Debbie Stabenow	today marks years since #mlk held landmark rally chicago's soldier field helping make quality housing reality everyone	D	2015	7
25035	Senator Patty Murray	 workers put hours week job paid fairly  sen murray #fixovertime	D	2015	7
25036	Sen. Maria Cantwell	new multimodal #freight policy invest critical #infrastructure grow #economy #freightcantwait	D	2015	7
25037	Brendan Boyle	time modernize outdated overtime rules make voice heard join conversation #fixovertime	D	2015	7
25038	Sheila Jackson Lee	congratulates work helping pass #affordablecareact serving speaker house	D	2015	7
25039	Brian Higgins	bill kresse principal introduces father robert	D	2015	7
25040	Rep. Ron Kind	proud join sponsoring america's college promise act make community college affordable wi students	D	2015	7
25041	D Wasserman Schultz	many economic reasons take action climate change hint hint jeb bush marco rubio ):	D	2015	7
25042	Jim Himes	treat back celebrate frank bookstores	D	2015	7
25043	Donald Norcross	important tips staying safe dangerous heat	D	2015	7
25044	Rep. Ted Lieu	#whatsthegopclimateplan sen snowball realplan #actonclimate	D	2015	7
25045	Eleanor H. Norton	10:50 i'll #gooddaydc talking #nationaldanceday saturday i'll showing moves	D	2015	7
25046	Senator Ben Cardin	still work eliminate predatory financial practices big banks #wallstreet years proves #wallstreformworks	D	2015	7
25047	Chuck Schumer	 forget lend voice vote ny woman appear paper currency	D	2015	7
25048	D Wasserman Schultz	chris christie's record climate change abysmal telling like	D	2015	7
25049	Rep. Debbie Dingell	oops accidentally donated	D	2015	7
25050	Adam Schiff	violence women soaring #mexico murder rate women double global average	D	2015	7
25051	Richard Blumenthal	working w truckers truck crash victims law enforcement bar longer unsafe trucks allowed roads	D	2015	7
25052	Chuck Schumer	great see former staffers meet little ones today they'll always family	D	2015	7
25053	Rep. Ted Lieu	response opm hack working legislation move security clearance system opm	D	2015	7
25054	Sheila Jackson Lee	fifth ward missionary baptist church recover fire damage blessed trusts lord	D	2015	7
25055	SenateEnergyDems	nothing free yes that's correct lot risk nothing iseman	D	2015	7
25056	House OversightDems	issues statement rs video letter press conference irs treatment nonprofit applicants	D	2015	7
25057	Rep. Rick Larsen	listening speak iran deal	D	2015	7
25058	Rep. Keith Ellison	president obama's plan #fixovertime lift working minnesotans share story ?	D	2015	7
25059	Sen. Jeanne Shaheen	vets entrepreneurship act headed president's desk lower cost small business loans veterans	D	2015	7
25060	Kathleen Rice	wishing everyone great #4thofjuly weekend fun stay safe smart don't drink drive kr	D	2015	7
25061	Rep. Terri A. Sewell	william dehart hubbard became first black person win individual olympic gold medal june	D	2015	7
25062	Ed & Workforce Cmte	learn #studentsuccessact reduces federal footprint education --> #hr5	D	2015	7
25063	Ruben Gallego	visiting morning innovative life changing technology #az07	D	2015	7
25064	Rep. Ted Lieu	great photo thanks submitting #myca33	D	2015	7
25065	Sheila Jackson Lee	longer poor older americans denied miracle modern medicine pres johnson upon signing older americans act	D	2015	7
25066	Paul Tonko	years older americans act provided critical support seniors  many #oaa50	D	2015	7
25067	Steny Hoyer	pleased attend today  ribbon cutting melwood's solar energy conversion project erecycling program	D	2015	7
25068	Rep. Roybal-Allard	great attend  networking mixer bakery café	D	2015	7
25069	Rep. Keith Ellison	rt support diplomacy war #irantalks	D	2015	7
25070	Donald Norcross	today join marking #medicare #medicaid #keepingushealthy years	D	2015	7
25071	D Wasserman Schultz	thanks companies like supporting sustainable business practices #actonclimate	D	2015	7
25072	Rep. Emanuel Cleaver	interested intern kc dc office follow twitter apply	D	2015	7
25073	Senator Jon Tester	heading #senate floor discuss amendment reduce number mandated tests child left behind #mtpol #nclb	D	2015	7
25074	Paul Tonko	19m americans enrolled medicare today 54m americans receive quality health coverage medicare #keepingushealthy	D	2015	7
25075	Senator Patty Murray	girl scouts #foreverygirl great see taking stand transgender girls ?	D	2015	7
25076	Senator Ben Cardin	millions americans working long hours seeing extra paychecks well past time #fixovertime	D	2015	7
25077	Sen Dianne Feinstein	ex-im bank supported 164,000 jobs nationwide drove deficit million reauthorization crucial economic growth	D	2015	7
25078	Jerry McNerney	#va says medical service cuts due budget gap would affect essentially every facility country response q abt shutdown #vets	D	2015	7
25079	David Cicilline	thank convening grants workshop ri's great artists arts organizations	D	2015	7
25080	Donald Norcross	happening #makeitinamerica hearing watch live	D	2015	7
25081	Bernie Sanders	determine who's mainstream	D	2015	7
25082	Ways and Means Dems	watch w hearing #socialsecurity disability insurance ?	D	2015	7
25083	RepBThompson	i'm proud year's class emerging leaders participated boot 	D	2015	7
25084	Congressman Tim Ryan	gop won't even vote bill create new coin help fund breast cancer research ridiculous	D	2015	7
25085	SenateEnergyDems	transform #energy infrastructure fishing already seeing economic harm effects climate change	D	2015	7
25086	Ruben Gallego	week i'm highlighting #az07 best spots museums parks landmarks check back later today's #az07pointofpride	D	2015	7
25087	Jerry McNerney	disappointed w gop colleagues yesterday cannot uphold symbol hate cruelty discrimination	D	2015	7
25088	House OversightDems	thank speaker leadership issue investing biomedical research	D	2015	7
25089	Senator Ben Cardin	happening ben discussing #baltimore act listen -> learn ->	D	2015	7
25090	Gerry Connolly	commemorate welles declaration 75th anniversary supporting crimea annexation nonrecognition act	D	2015	7
25091	Rep. Frank Pallone	last day #pridemonth reflecting #scotus ruling favor #marriageequality incredible progress  made country	D	2015	7
25092	Senate Ag Democrats	#guacamole debate aside recipes make great holiday weekend enjoy ? ? ? ? ? ?	D	2015	7
25093	Chuck Schumer	high quality #prek means kids learn earn later amdt could help 137k young nyers get #strongstart	D	2015	7
25094	Rep. Debbie Dingell	profile picture upgrade thanks superior talents isaac bonan	D	2015	7
25095	Sen. Debbie Stabenow	#michigan home craft breweries check ones participating portland  new festival	D	2015	7
25096	Rep. Pete Aguilar	wishing celebrating tonight happy healthy holiday eid mubarak	D	2015	7
25097	Adam Schiff	situation develops intelligence committee receive continual updates	D	2015	7
25098	SenateEnergyDems	discussing #energyefficiency provision	D	2015	7
25099	Rep. Emanuel Cleaver	asking questions right #doddfrank live stream	D	2015	7
25100	Senator Patty Murray	murray joins colleagues introducing schedules work act #schedulesthatwork	D	2015	7
25101	Rep. Marcia L. Fudge	young people love #oh11 photo represent district best rt cover photo	D	2015	7
25102	Senate Energy GOP	time change morning's enr business meeting new time 10:30 space limited also watch online	D	2015	7
25103	Rep. Hank Johnson	51st anniversary #civilrightsact1964 salute friend we're standing shoulders	D	2015	7
25104	Chuck Schumer	join us live push #equalityforward prevent #lgbt discrimination thru equality act noon	D	2015	7
25105	Brian Higgins	much happening waterfront seen guess #whereonthewaterfront photo taken	D	2015	7
25106	Congressman Al Green	happy independence day let  celebrate freedom saluting one star-spangled banner	D	2015	7
25107	Congressman Tim Ryan	glad see kevin love staying #cavs #unfinishedbusiness #cavsnation	D	2015	7
25108	Rep. Joe Courtney	casinos nationwide rankings	D	2015	7
25109	Chuck Schumer	bring sweet tooth #hancockny visit friends #nytownoftheday	D	2015	7
25110	Rep. Frank Pallone	yrs ago #olderamericansact affirmed responsibility toward well-being older citizens lbj ... important lesson today	D	2015	7
25111	Rep. Roybal-Allard	follow news work #ca40 #congress	D	2015	7
25112	Rep. Stephen Lynch	new #doj inspector general report finds significant lapses #dea confidential informant program	D	2015	7
25113	Ruben Gallego	voted motion refer bc want force rs defend indefensible record #takeitdown	D	2015	7
25114	Chris Van Hollen	there's crab cake like maryland crab cake glad see house pass bill curb black market seafood prevent mislabeling	D	2015	7
25115	House OversightDems	effective implementation data act crucial order improve transparency federal spending	D	2015	7
25116	Adam Schiff	... back houthi rebels yemen unrelenting hostility israel support terror around world	D	2015	7
25117	Steny Hoyer	proud join introducing equal dignity married taxpayers act update tax code reflect #marriageequality	D	2015	7
25118	Claire McCaskill	rnc speak trump's disgusting slam pows cruz agree trump one	D	2015	7
25119	Brian Higgins	icymi treasure worth investing via	D	2015	7
25120	Ed Markey	happy birthday proud congressperson standing #ma families	D	2015	7
25121	Rep. Terri A. Sewell	majestic walls could speak honor salute 177th anniversary	D	2015	7
25122	Mark DeSaulnier	proud announce military veteran advisory board vet let know matters	D	2015	7
25123	David Cicilline	sad hear dave barber's death true pro time capitol tv rip	D	2015	7
25124	Joaquin Castro	young visitors office know advocating believe never go style	D	2015	7
25125	Senator Chris Coons	proud working w manufacturing jobs america campaign pass bills like cte amdt grow us manufacturing #mja	D	2015	7
25126	Rep. Don Beyer	#spoiler yes philip elizabeth deserve cc thanks	D	2015	7
25127	Rep. Roybal-Allard	there's #veteran career summit tue 7/14 8am 5pm la trade-tech's bob hope patriotic hall register	D	2015	7
25128	Bernie Sanders	celebrate 50th anniversary medicare important defend enormously important program	D	2015	7
25129	Brian Higgins	wny hit hard opioid addiction need legislation like treat act fight addiction save lives	D	2015	7
25130	Science Committee	curious #leapsecond explains video check	D	2015	7
25131	Sen. Jeanne Shaheen	demeaning woman share would happy see woman hamilton honored separate bills #thenew10	D	2015	7
25132	SenateEnergyDems	 there's nobody going enthusiastic #cybersecurity #electricitygrid 	D	2015	7
25133	G. K. Butterfield	million americans receive quality healthcare medicaid millions go without #expandmedicaidnow	D	2015	7
25134	Ed & Workforce Cmte	despite federal govt's expanding role #k12 student achievement remains stagnant time pass #studentsuccessact	D	2015	7
25135	Brendan Boyle	almost yrs voting rights act stood great guardian americans  right vote #restorethevra	D	2015	7
25136	SenateEnergyDems	era fighting water issues standstill must end given pressing threats ecosystems water supplies garrity	D	2015	7
25137	Carolyn  B. Maloney	 spent years working #endthebacklog dna rape evidence  still huge problem solve	D	2015	7
25138	Rep. Emanuel Cleaver	#tbt great hairstyles clothing choices anyone else good one share might rt good ones	D	2015	7
25139	Paul Tonko	last week bernie williams schenectady today great hall famer mookie wilson 	D	2015	7
25140	Paul Tonko	gop rep steve knight said refusing renew #exim4jobs puts  american jobs risk   past time act	D	2015	7
25141	Jim Cooper	happy 4th july pegram parade pegram	D	2015	7
25142	Science Committee	press release subcommittees discuss renewable fuel standard	D	2015	7
25143	Paul Tonko	another routine funding bill held hostage extreme arm time bc #confederateflag unreal	D	2015	7
25144	G. K. Butterfield	also thanks cosponsoring s1775 companion bill honors wwii coastwise merchant seamen	D	2015	7
25145	Rep. Marcia L. Fudge	second costs canada mexico taking retaliatory trade actions products already begun	D	2015	7
25146	Rep. Ted Lieu	great photo please follow photo contest official twitter account #myca33	D	2015	7
25147	Ruben Gallego	morning menudo tolleson talking issues west valley thx hosting #az07	D	2015	7
25148	Jackie Speier	bust lincoln #capitol always impressive #congress #washingtondc	D	2015	7
25149	Senator Jeff Merkley	happened talking need #stoparcticdrilling #shellno	D	2015	7
25150	Eliot Engel	sounds like great idea	D	2015	7
25151	Bernie Sanders	video sandra bland's arrest shows totally outrageous police behavior	D	2015	7
25152	Rep. Ted Lieu	another great one #myca33	D	2015	7
25153	Richard Blumenthal	congratulations well deserved senate confirmation next joint chiefs chairman look forward working	D	2015	7
25154	Rep. Diana DeGette	ed-board agree it's time listen experts end #mandatoryminimums institute smarter sentencing	D	2015	7
25155	Sen Dianne Feinstein	bill identifies california desalination projects capable creating additional 330,000 acre-ft water	D	2015	7
25156	Steny Hoyer	submitted statement record #demccforum hosted impacts #climatechange	D	2015	7
