	name	tweet	affiliation	year	month
88883	Adam Schiff	joining discuss cyber attacks nation's election systems local listings	D	2016	10
88884	Rep. Stephen Lynch	consider today first time faa admitted real people affected airplane noise	D	2016	10
88885	Rep. Keith Ellison	trump's voter suppression	D	2016	10
88886	Joaquin Castro	enjoyed welcoming young leaders san antonio national leadership institute #adelantenli	D	2016	10
88887	Amy Klobuchar	inspiring story local irondale teen	D	2016	10
88888	Rep. Keith Ellison	loyalty values better loyalty charismatic personality	D	2016	10
88889	Rep. Pete Aguilar	great news allow resources need keep neighborhoods safe foster co 	D	2016	10
88890	Senator Jeff Merkley	#todaysclimatefact hfcs ac fridges trap heat 10,000 x co2 need #actonclimate	D	2016	10
88891	Rep. Don Beyer	hear raising smart confident daughters	D	2016	10
88892	Earl Blumenauer	trump fact case settled much evidence outrageous despite teens wrongfully convicted imprisoned	D	2016	10
88893	Brendan Boyle	real problem voter fraud it's tens millions americans don't even vote	D	2016	10
88894	Rep. Betty McCollum	urgent need #actonclimate i'm proud support #parisagreement stand attacks	D	2016	10
88895	Rep. Gene Green	celebrated naturalization individuals pledged allegiance america constitution welcome 	D	2016	10
88896	Rep. Diana DeGette	hits nail head dangerous irresponsible select panel witch hunt must come end	D	2016	10
88897	Sheila Jackson Lee	historic day purple heart recipients	D	2016	10
88898	Jerry McNerney	good news effort combat #climatechange #renewableenergy rep half new power capacity worldwide	D	2016	10
88899	Rep. Frank Pallone	presented cong.proclamation st george greek orthodox church 100th anniversary celebration highland park	D	2016	10
88900	Senator Bob Menendez	7/7 make year finally address civil rights issue time pass #immigrationreform	D	2016	10
88901	Jim Himes	thank great visit salsa lemonade chips popcorn ... proud g 	D	2016	10
88902	Mark DeSaulnier	honored present ranger betty reid soskin congressional record statement recognizing 	D	2016	10
88903	D Wasserman Schultz	love certainly trumped hate today wilton manors #lgbt community ready turn vote 	D	2016	10
88904	Rep. Debbie Dingell	great hard-fought win wolverines i'm sorry tough loss look forward trying th 	D	2016	10
88905	Rep. Nydia Velazquez	ken thompson praying recovery strength exhibit fighting justice aid battle	D	2016	10
88906	Amy Klobuchar	truth pres obama trusted hillary much made secr state michelle hillary's corner world see	D	2016	10
88907	Chellie Pingree	alma mater yet time list green colleges	D	2016	10
88908	Rep. Diana DeGette	proud enabled 1.35 million grant help denver improve transit	D	2016	10
88909	Hakeem Jeffries	loving father devoted husband civil rights attorney extraordinaire transformative brooklyn da man god ken 	D	2016	10
88910	Rep. Don Beyer	understand policies need make high quality affordable childcare norm #careinamerica	D	2016	10
88911	Amy Klobuchar	must help end human rights issue backyard world end labor trafficking exploitation	D	2016	10
88912	Donald Norcross	member i'm proud join #lgbtq community observing #lgbthistorymonth	D	2016	10
88913	Bernie Sanders	third financial executives seen potentially criminal wrongdoing firsthand  pretend  problem	D	2016	10
88914	Rep. Bobby Scott	proud congratulate volunteers support newport news sheriff's office 11th annual volunteer ap 	D	2016	10
88915	SenateEnergyDems	calls  cross-laminated timber bill win building industry #environment #forests	D	2016	10
88916	Rep. Norma Torres	thoughts prayers people brought us #gop nominee.the world listening-we much better #strongertogether	D	2016	10
88917	Bernie Sanders	utopian thinking say every american health insurance right it's reality many countries already	D	2016	10
88918	Rep. Pete Aguilar	thank brave men women years sacrifice courage service country #241navybday	D	2016	10
88919	Chellie Pingree	#stongeramerica starts us #gunviolence #studentloans #votingrights plan 	D	2016	10
88920	Senator Chris Coons	touched inspired thousands paid respects today fallen members cpt leach lt fickes #wfd #netde	D	2016	10
88921	Ed Markey	must become complicit rx fentanyl problem us deserve answers off-label rx 	D	2016	10
88922	Eleanor H. Norton	standing room halfway house roundtable input dc residents local officials process c 	D	2016	10
88923	Sen. Jeanne Shaheen	new hampshire  dairy farms closed past year i'm urging congress act #nhpolitics	D	2016	10
88924	Senator Ben Cardin	minutes i'll sirius xm progress channel talking range issues join live	D	2016	10
88925	Steny Hoyer	toured mallows bay-nominated national marine sanctuary increase ecotourism safeguard cul 	D	2016	10
88926	Senator Jack Reed	congrats ri fisherman chris brown champion change sustainable seafood #whchamps	D	2016	10
88927	Sheila Jackson Lee	historic first time three government entities day	D	2016	10
88928	Rep. Keith Ellison	medal honor recipients capt florent groberg staff sgt melvin morris	D	2016	10
88929	US Rep E.B.Johnson	#preservehbcus day tell congress #preservehbcu	D	2016	10
88930	Dutch Ruppersberger	congrats #md02 travis pickett #joppatowne achieving #eaglescout glad team dutch could b 	D	2016	10
88931	David Cicilline	headed newport newport county community health center rock mansion gala	D	2016	10
88932	Sen Dianne Feinstein	frankie phoenix one favorite children  books enjoy sharing san francisco  youngsters	D	2016	10
88933	Paul Tonko	#cleanpowerplan #parisagreement  clear clean energy future #actonclimate	D	2016	10
88934	Jackie Speier	congress takes days address #zika year #flint fails address #gunviolence that's goo 	D	2016	10
88935	Rep. John Yarmuth	proud receive perfect score commitment women families	D	2016	10
88936	Donald Norcross	#happeningnow #ribboncutting #townsquare leaders pho 	D	2016	10
88937	Chellie Pingree	great time talking issues york rotary club morning #mepolitics	D	2016	10
88938	David E. Price	enjoyed tour transit system afternoon	D	2016	10
88939	Earl Blumenauer	outrageous another example misguided war drugs control	D	2016	10
88940	D Wasserman Schultz	floridians votes carry lot weight year's consequential election make sure  prepared	D	2016	10
88941	Rep. Keith Ellison	good pal minneapolis ian student university washington seattle smart guy w good values	D	2016	10
88942	Senator Jack Reed	modern effective #railsafety measures absolute must prov today w discussing steps saf 	D	2016	10
88943	Rep. Keith Ellison	yeah sister simone	D	2016	10
88944	Senator Ben Cardin	today #worldfoodday recognize climate changes way produce food must #no1hungry	D	2016	10
88945	Sen. Maria Cantwell	today's #adalovelaceday day celebrating #womeninstem achievements possible girls access #coding #stem education #csforall	D	2016	10
88946	Senator Ben Cardin	md missed voter registration starting 10/27 bring id w address early #vote station near	D	2016	10
88947	Sen. Maria Cantwell	know women girls underrepresented #stem may know women changed world	D	2016	10
88948	Senator Jeff Merkley	hosted public hearing w heard community expanding cascade-siskiyou nat'l monumen 	D	2016	10
88949	Ruben Gallego	thank unidos humana  hispanic network resource group hosting today's q honor 	D	2016	10
88950	Chris Van Hollen	poverty grounds imprisonment thank ag frosh targeting predatory bail practices	D	2016	10
88951	Nancy Pelosi	it's #dayofthegirl equal education healthcare may sound like girls issues better world girls 	D	2016	10
88952	Carolyn  B. Maloney	it's time #beboldendhyde many women denied reproductive rights.we must #united4coverage americans	D	2016	10
88953	Senator Jeff Merkley	advice future leaders informed get involved  way real change happen 	D	2016	10
88954	Adam Schiff	l  shanah tovah celebrating rosh hashanah family friends loved ones may new year sweet healthy happy	D	2016	10
88955	Rep. Joe Courtney	battle mosul begun thanks pilots degrading isis days coming end	D	2016	10
88956	Kathleen Rice	so-called law order candidate described definition sexual assault laughs locker-room banter	D	2016	10
88957	Sen. Maria Cantwell	great news increased mobility improved #transportation efficiency #tacoma proud support	D	2016	10
88958	Joaquin Castro	glad congratulate holding successful book drive summer kids read brighter 	D	2016	10
88959	Rep. Rick Larsen	 larsen spearheaded effort end ivf ban ... yrs congress blocked vets wanted start family	D	2016	10
88960	Rep. Brendan Boyle	proud receive score stand lgbtq community advance equality #lovewins	D	2016	10
88961	Rep. Brendan Boyle	sgt toledo officer martinez  actions saved life honor present congr citations bravery 	D	2016	10
88962	Sen Dianne Feinstein	1/2 fentanyl powerful opioid used painkillers cause thousands overdoses nationwide	D	2016	10
88963	Donald Norcross	applications vote mail	D	2016	10
88964	Lloyd Doggett	writes real damage cynical scapegoating people political gain	D	2016	10
88965	Rep. Bobby Scott	enjoyed attending 16th annual greater hampton roads regional crime lines inc dinner top cop awards ceremo 	D	2016	10
88966	Donald Norcross	recent remarks part common sense #gunsafety #legislation #noflynobuy expanded 	D	2016	10
88967	Senator Chris Coons	congrats mt pleasant elementary school teacher wendy turner named de teacher year #netde	D	2016	10
88968	Senator Joe Manchin	pleasure visit lincoln county seniors today harts senior center #wv	D	2016	10
88969	Rep. Mia Love	veterans deserve better-i've spoken watchdog report finds phoenix va hospitalphoenix va hospital	D	2016	10
88970	Rep. Bobby Scott	joined virginia living museum board trustees dedication ribbon cutting new dinosaur disco 	D	2016	10
88971	Claire McCaskill	always good back campus z	D	2016	10
88972	Sen Dianne Feinstein	int  l let  help give young women around globe opportunities reach full potential	D	2016	10
88973	David Cicilline	great night serving pasta dinner parkview kennedy manor woonsocket asking residents support re-election	D	2016	10
88974	Brian Higgins	offers million buffalo train station study via	D	2016	10
88975	Gregory Meeks	students starting today submit #fafsa thanks new rule visit 	D	2016	10
88976	Rep. Joe Courtney	joined bipartisan congressional letter led asking #dod look ways cancel bonus repayments	D	2016	10
88977	Jim Himes	happens promise eat bug memorable writing today's	D	2016	10
88978	D Wasserman Schultz	fl #voterregistration extended 10/12 click text vote 384-387 i'll get started	D	2016	10
88979	Senator Ben Cardin	nation treats women good measure progress us must continue invest empowering women girls happy int'l #dayofthegirl	D	2016	10
88980	Gerry Connolly	joined discuss building next generation stem leaders stem critical 	D	2016	10
88981	Senator Patty Murray	murray visits hear community expanding educational opportunities growing tourism	D	2016	10
88982	Steve Cohen	good congressman.steve israel missed	D	2016	10
88983	Dave Loebsack	looking forward monday's #futureforum	D	2016	10
88984	Jim Himes	great meet may opening probably party's side :)	D	2016	10
88985	Rep. Kurt Schrader	thank brave sacrifices keep community safe	D	2016	10
88986	Senator Jack Reed	going purple #spiritday support #lgbtq youth take stand bullying	D	2016	10
88987	Rep. Norma Torres	say prayers victims families emergency personnel dealing terrible incident	D	2016	10
88988	Mark DeSaulnier	reminder ca's voter registration deadline monday october 24th  miss opportunity participate 	D	2016	10
88989	Donald Norcross	coverage dedication ceremony post office honor late nj soldier	D	2016	10
88990	Amy Klobuchar	progress global deal reached curb chemical warms planet via	D	2016	10
88991	Bernie Sanders	need fundamentally change way wall street business risk economy casino-style gambling	D	2016	10
88992	Richard Blumenthal	settlement leaves #mylan profits illegal overcharging taxpayers fails impose accountabilit 	D	2016	10
88993	Rep. Don Beyer	congratulations three students aced amazing achievement	D	2016	10
88994	Senator Patty Murray	murray low #cola increase woefully inadequate wa seniors keep w increasing costs everyday life	D	2016	10
88995	Chuck Schumer	another one many african american nyers whose place nation  history finally given due recogn 	D	2016	10
88996	Rep. Keith Ellison	#dapl risks polluting missouri cannonball rivers critical sources water millions p 	D	2016	10
88997	SenateEnergyDems	#tom #vilsack writes committing mineral withdrawal #methowvalley	D	2016	10
88998	Bernie Sanders	americans  millions spend lobbying like drug industry  mean congress ignore needs	D	2016	10
88999	Rep. John Sarbanes	sure check great discussion return gov't fo 	D	2016	10
89000	Eleanor H. Norton	join tonight special roundtable discuss potential locations halfway house dc  get hom 	D	2016	10
89001	Ed Markey	time us spur rally entire international community decisive action eradicate chol 	D	2016	10
89002	Rep. Frank Pallone	honored receive political action award new brunswick area w discussed sit gu 	D	2016	10
89003	Mark DeSaulnier	today sent letter calling wells fargo ceo john stumpf  resignation canceled account full letter 	D	2016	10
89004	Brian Higgins	new train station study allows us shape future confidence #newbuffalo	D	2016	10
89005	Amy Klobuchar	talked banning ticket bots make hard fans purchase tix w historic theatre group today	D	2016	10
89006	Amy Klobuchar	world dimmer today loss another minnesota's beloved sons talented bobby vee	D	2016	10
89007	Brendan Boyle	i'm sure comment would lead think assure take sexual assault seriously	D	2016	10
89008	Sen. Maria Cantwell	congrats strategic partnership build #tech advancements institutions 	D	2016	10
89009	Donald Norcross	celebrating #roshhashanah wish happy sweet new year	D	2016	10
89010	David Cicilline	thanks	D	2016	10
89011	Jose E. Serrano	thank birthday message	D	2016	10
89012	Rep. Bobby Scott	renters pay income rent plan #affordablehousing	D	2016	10
89013	Joaquin Castro	spoke inspiring group women today power women luncheon i'm grateful ser 	D	2016	10
89014	Senator Jeff Merkley	great see progress newberg-dundee bypass investment transportation infrastructure crucial 	D	2016	10
89015	Senator Joe Manchin	 thrilled 400,000 funding go towards community parks throughout west virginia	D	2016	10
89016	Senator Chris Coons	don't forget register vote  deadline delaware tomorrow	D	2016	10
89017	Rep. Debbie Dingell	celebrating 44th anniversary #cleanwateract helped pass protect lakes water 	D	2016	10
89018	Rep. Bobby Scott	proud participate c r e creating responsibility environment summit warwick high sch 	D	2016	10
89019	Congressman Tim Ryan	salad bars among effective ways boost produce consumption schools work get 	D	2016	10
89020	Ed & Workforce Cmte	#tbt changing better #juvenilejustice	D	2016	10
89021	Al Franken	i'm ohio future vp today don't ohio hear special message jus 	D	2016	10
89022	US Rep E.B.Johnson	im proud rating 114th congress i'll always stand firm #humanrights issues #hrcscorecard	D	2016	10
89023	Senator Ben Cardin	thanks partnerships w port #baltimore others today's 1mil emissions reduction grant remove 9k 	D	2016	10
89024	D Wasserman Schultz	sending warm wishes yom kippur g  mar chatima tova #yomkippur	D	2016	10
89025	Rep. Diana DeGette	amazed brave resilient colo springs staff met april read survivors stories	D	2016	10
89026	Science Committee	icymi white house frontiers robots space exploration future american innovation	D	2016	10
89027	Sen. Maria Cantwell	great seeing washingtonians ready make voice heard nov it's last day register #vote #wa	D	2016	10
89028	Dutch Ruppersberger	helping dedicate statue freedom isn't free	D	2016	10
89029	Brendan Boyle	excellent point	D	2016	10
89030	JEC Democrats	phil fed #manufacturing index posts 3rd straight positive month driven strong orders shipments	D	2016	10
89031	Brendan Boyle	whole spectacle tremendous embarrassment country looking forward nov goes away	D	2016	10
89032	Rep. Terri A. Sewell	great visit bhm director jarvis public meeting bhm civil right 	D	2016	10
89033	Richard Blumenthal	excited proud participate whittingham cancer center ribboncutting  great western ct health center #ct	D	2016	10
89034	Rep. Betty McCollum	enjoyed visit international institute minnesota proud work help immigrants refugees participat 	D	2016	10
89035	Earl Blumenauer	la metro ceo phil washington declares infrastructure emergency  appropriately #railvolution	D	2016	10
89036	Donald Norcross	proud making best colleges great achievement	D	2016	10
89037	Joaquin Castro	great join  congressional luncheon discuss expanding economic opportunity south tx	D	2016	10
89038	Rep. Keith Ellison	actual white supremacist trump  success  proves views resonate millions  vox	D	2016	10
89039	Joaquin Castro	actually state leaders need step job	D	2016	10
89040	Donald Norcross	proud join begin exciting new chapter #construction kickoff new #southjersey facil 	D	2016	10
89041	Adam Schiff	celebrate hacks today may find target foreign intruders tomorrow cnn oped w	D	2016	10
89042	Senator Patty Murray	put simply saves lives always remain committed protecting strengthening generations come pm #100yearsstrong	D	2016	10
89043	Bernie Sanders	burning oil transported dakota access pipeline would produce carbon emissions equivalent million cars	D	2016	10
89044	Rep. Terri A. Sewell	#votingrights attack left day recess without working protect basic rights #doyourjob	D	2016	10
89045	Richard Blumenthal	#hurricanematthew devastated #haiti proud stand w #ct's well 	D	2016	10
89046	Rep. Jared Huffman	great see wellness schools program work much kids love kudos nusd	D	2016	10
89047	D Wasserman Schultz	capped another day campaign trail west broward dem club w rep eliot engel days go 	D	2016	10
89048	Senator Jon Tester	hunting's part western way life it's one reasons must protect public lands #keepitpublic	D	2016	10
89049	Bernie Sanders	rational reason pharmaceutical industry continues rip people country	D	2016	10
89050	Ed Markey	traveled #haiti wknd saddened humanitarian crisis also motivated opportunity 	D	2016	10
89051	Jim Himes	pleased give keynote #godandguns2016 storied ny riverside church proud	D	2016	10
89052	Senator Jeff Merkley	high co2 levels #globalwarming stifle plant growth hurting farming forestry industries #todaysclimatefact	D	2016	10
89053	Rep. Keith Ellison	newest episode podcast discuss critical overtime pay working families listen	D	2016	10
89054	Jackie Speier	must waive repayment enlistment bonuses remove negative marks soldiers financial records	D	2016	10
89055	Rep. Don Beyer	thanks	D	2016	10
89056	Rep. Rick Larsen	need help w federal agency staff help mobile office hours thurs #freeland ?	D	2016	10
89057	Senator Patty Murray	 policy expected benefit several thousand students immediately   murray's #pellgrant win	D	2016	10
89058	Rep. Don Beyer	#parisagreement bold action need #climatechange vote tremendous step	D	2016	10
89059	Sheila Jackson Lee	harris county purple heart county	D	2016	10
89060	D Wasserman Schultz	let go back anything impossible chore defending vulgar running mate positions #vpdebate	D	2016	10
89061	Sen Dianne Feinstein	reminder october last day register vote california november election	D	2016	10
89062	Ed Markey	#spiritday every day must stand bullies i'm proud stand bullying support 	D	2016	10
89063	Rep. Frank Pallone	sayreville #navratri featured lots dancing colorful dress	D	2016	10
89064	Sen. Maria Cantwell	congratulations #shoalwater bay indian tribe winner #cultureofhealth prize	D	2016	10
89065	Rep. Frank Pallone	thanks students joining important convo making college 	D	2016	10
89066	Rep. Brendan Boyle	rt cows field crow's nest preserve photo dan barringer staff	D	2016	10
89067	Rep. Marcia L. Fudge	new pilot #ssi transition-age #fostercare #youth visit	D	2016	10
89068	Nancy Pelosi	everyone celebrating shana tovah u  metukah may loved ones happy healthy sweet prosperous new year	D	2016	10
89069	Donald Norcross	proud participate annual meeting award presentation @katzjcc 	D	2016	10
89070	Senate Energy GOP	announced #alaska communities receive funding 3rd phase racee competition	D	2016	10
89071	D Wasserman Schultz	pulls dictionary explain plan helps wealthy backs middle class #debate	D	2016	10
89072	Rep. Pete Aguilar	thanks showing around continued efforts empower inland empire working families 	D	2016	10
89073	Sheila Jackson Lee	congrats former comm officer new appointment	D	2016	10
89074	Rep. Marcia L. Fudge	learn programs available support women stem #ald16	D	2016	10
89075	Ed & Workforce Cmte	must-read ? obama  blacklist barred	D	2016	10
89076	Sheila Jackson Lee	truly honor proclaim 18th congressional district purple heart district along ci 	D	2016	10
89077	Richard Blumenthal	russell amdt would allow workplace discrimination based sexual orientation gender identity religion reproductive health decisions	D	2016	10
89078	Hakeem Jeffries	thoughts loss ken thompson	D	2016	10
89079	Senator Jack Reed	latest info indicates #hurricanematthew could miss ri altogether still good #beprepared help 	D	2016	10
89080	Senator Ben Cardin	country treats women good barometer progress celebrating #100yearsstrong helping us 	D	2016	10
89081	Claire McCaskill	want take opportunity agree wsj bigly	D	2016	10
89082	Rep. Keith Ellison	dr trump ptsd	D	2016	10
89083	Bernie Sanders	drug industry getting nervous going take lower cost medication acro 	D	2016	10
89084	Rep. Stephen Lynch	shared information number issues including proposed #spectra pipeline concerns 	D	2016	10
89085	Rep. Joe Crowley	child care act w help families afford quality care needed step fwd	D	2016	10
89086	D Wasserman Schultz	learn  dangerously unfit presidency  via #imwithher	D	2016	10
89087	Ed Markey	call new cyber guidance take-home exam honor code failing students	D	2016	10
89088	Rep. Kurt Schrader	nets designed produced newport  foulweather trawl proof innovation create healthier 	D	2016	10
89089	Rep. Ted Lieu	interested career govt apply spring internship experience it's like work congress	D	2016	10
89090	Rep. Ed Perlmutter	congrats  devinny elementary named national #blueribbonschool	D	2016	10
89091	Senator Chris Coons	paris climate agreement shows int'l community must work together tackle one biggest global challenges climate change	D	2016	10
89092	Lloyd Doggett	joined celebrate #whitecaneday accessibility blind 	D	2016	10
89093	Ruben Gallego	us must continue support colombia implement peace accord read letter	D	2016	10
89094	Rep. Roybal-Allard	may observing #yomkippur easy fast reflective holiday	D	2016	10
89095	Carolyn  B. Maloney	glad chibok girls come home cant forget r still missing #bringbackourgirls	D	2016	10
89096	Nancy Pelosi	years committed providing comprehensive care i'm proud #standwithpp rt 	D	2016	10
89097	Rep. Joe Crowley	getting opportunity meet staff tour #elmhurst hospital's er dept	D	2016	10
89098	Sen Dianne Feinstein	celebrating life rose pak friday wonderful surrounded many friends tell stories 	D	2016	10
89099	Senator Patty Murray	partnership strong step forward taking better care puget sound protecting critical resources #saveoursound	D	2016	10
89100	Jose E. Serrano	great farmers market 161st street grand concourse every tuesday one many #bronx community 	D	2016	10
89101	Rep. Ted Lieu	ur segment mocking #aapis using stereotypes best racist worst really racist	D	2016	10
89102	Al Franken	it's clear don't need #lewislogic washington he's unfit serve people mn's second district congress	D	2016	10
89103	Rep. Frank Pallone	offering program providing jobs w #autism opportunity live learn campus	D	2016	10
89104	David Cicilline	headed newport event	D	2016	10
89105	Brendan Boyle	congrats teams two thrilling matches #dubvmayo #gaa	D	2016	10
89106	Carolyn  B. Maloney	it's wonderful serving we'll miss steadfast work americans	D	2016	10
89107	Rep. Don Beyer	thank future #plebes #midshipmen #cadets joined staff service academy info session last night	D	2016	10
89108	Richard Blumenthal	honoring cecile enrico pioneer fight #domesticviolence helping countless women families 	D	2016	10
89109	Rep. Ted Lieu	icymi interview congress approve nuclear first strike bill 	D	2016	10
89110	Adam Schiff	disturbed see dramatic increase anti-semitic activity shameful adam schiff	D	2016	10
89111	Amy Klobuchar	that's must known lots practice growing playing home board game compe 	D	2016	10
89112	Senator Ben Cardin	happy #fleetweek maryland lot rich history heritage celebrate weekend encourage everyone join	D	2016	10
89113	Joaquin Castro	san antonio high school college students join listening session 	D	2016	10
89114	Richard Blumenthal	impressive group evening's advancing justice challenging hate event	D	2016	10
89115	Bernie Sanders	i've met many people dreams progress opportunity  happen economy funnels wealth top	D	2016	10
89116	Senator Jeff Merkley	proof profs best world congrats craig kauffman appointment	D	2016	10
89117	Sen. Debbie Stabenow	great visit wolverine broach go manufacturing	D	2016	10
89118	Donald Norcross	moments away #townhallmeeting lindenwold high school look forward answering #constituent 	D	2016	10
89119	Brian Higgins	like dc's union station potential become destination restaurants commerci 	D	2016	10
89120	Rep. Bobby Scott	federal judge extended va's voter registration deadline tomorrow midnight info register	D	2016	10
89121	Joaquin Castro	deadline apply service academy nominations next friday questions process call district office 210-348-8216	D	2016	10
89122	Rep. Rick Larsen	via va spending bill provision gives injured veterans access vitro fertilization services	D	2016	10
89123	Luis V. Gutierrez	mis empleados k son de #chicago estan súper contentos con el partido de anoche están encantados con el boric 	D	2016	10
89124	Senate Energy GOP	study #earth sciences leads improved knowledge natural systems interplay human society systems #earthscienceweek	D	2016	10
89125	Rep. Ted Lieu	icymi questioning house ogr committee  subcommittee hearing better protect r electronic voting 	D	2016	10
89126	Bernie Sanders	seeing result citizens united billionaires literally trying buy u government	D	2016	10
89127	Rep. Don Beyer	good luck runners today stay warm remember always need runners team earth 	D	2016	10
89128	Rep. Keith Ellison	it's surprise it's information sharing	D	2016	10
89129	Senator Ben Cardin	foundation us democracy win lose parties accept result calling elections #rigged baseless dangerous insult	D	2016	10
89130	Richard Blumenthal	wonderful join #cwelf last night great annual celebration leaders heroes fighting rights liberties	D	2016	10
89131	Senator Bob Menendez	happy #nationalcomingoutday behind lgbtq community #loveislove	D	2016	10
89132	Lloyd Doggett	inspiring meeting soccer star spoke fight pay equality importance women leadership	D	2016	10
89133	Bernie Sanders	wish could say country made enough progress americans truly equal fight must go	D	2016	10
89134	D Wasserman Schultz	basks glow putin's admiration americans decide election russian dictator putin would roll trump #debate	D	2016	10
89135	Rep. Gene Green	seniors attended  3rd annual senior crafts health fair support health 	D	2016	10
89136	Gregory Meeks	discussing sec clinton trouncing trump debate russia interfering electoral process 	D	2016	10
89137	Rep. Bobby Scott	great see many community leaders today's luncheon hear state city ad 	D	2016	10
89138	Rep. Keith Ellison	trump's tax writeoff shows genius business advisers say reuters	D	2016	10
89139	Sen Dianne Feinstein	members national guard allowed keep enlistment incentives promised	D	2016	10
89140	Senator Bob Menendez	proud march nj state hispanic parade today seeing diverse community's music dancing food fun 	D	2016	10
89141	Chuck Schumer	community college w associates degrees optics photonics 500k funds would boost training growing roc field	D	2016	10
89142	Sen. Jeanne Shaheen	thx condolences family remembers mother we'll hold calling hours tmrw 6-8 pm wiggin-purdy funeral home dover	D	2016	10
89143	Rep. Keith Ellison	nick hanauer successful business-guy says raising wages lets consumers patronize business boosting profits jobs	D	2016	10
89144	Joaquin Castro	2017-18 launches tonight midnight  student planning apply sure read 	D	2016	10
89145	Nancy Pelosi	joining power women breakfast better way start day women lifting women	D	2016	10
89146	Chellie Pingree	still get calls books kudos mom	D	2016	10
89147	Richard Blumenthal	great public servants inducted #meriden hall fame humbling inspiring ceremony today	D	2016	10
89148	Senator Jeff Merkley	#todaysclimatefact per analysis new plan could save bil energy bills reduce co2	D	2016	10
89149	Jackie Speier	make show traffic gridlock sf today	D	2016	10
89150	Rep. Joe Courtney	october domestic violence awareness month resources victims survivors connecticut	D	2016	10
89151	Rep. Keith Ellison	l  shana tovah friends wishing everyone celebrating happy rosh hashanah	D	2016	10
89152	Rep. Don Beyer	welcome work balance gender disparity #stem fields she's right role models matter	D	2016	10
89153	David Cicilline	stopped serve lunch today lincoln senior center great visit	D	2016	10
